zpid,imgSrc,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,isShowcaseListing,timeOnZillow,is_FSBA,datePriceChanged,priceReduction,priceChange,videoCount,is_newHome,newConstructionType,streetName,homeDetailUrl,price_to_rent_ratio
1911771,https://photos.zillowstatic.com/fp/94c4f151bef2d850ce64780e75294724-p_e.jpg,/homedetails/5800-Park-Ave-Minneapolis-MN-55417/1911771_zpid/,5800 Park Ave,55417,Minneapolis,MN,44.898422,-93.26527,500000.0,1704960000000,3.0,4.0,2642.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,507300.0,2949,False,False,RECENTLY_SOLD,500000.0,True,False,False,USD,USA,531000.0,6534.0,sqft,False,,,,,,,,,5800 Park Ave,https://www.zillow.com/homedetails/5800-Park-Ave-Minneapolis-MN-55417/1911771_zpid/,172.02441505595118
1960108,https://photos.zillowstatic.com/fp/e9338fc494898d9e79cc0051639e361b-p_e.jpg,/homedetails/1912-Drew-Ave-S-Minneapolis-MN-55416/1960108_zpid/,1912 Drew Ave S,55416,Minneapolis,MN,44.964455,-93.32573,725000.0,1704873600000,3.0,3.0,2229.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,735800.0,3905,False,False,RECENTLY_SOLD,725000.0,True,False,False,USD,USA,742000.0,10018.8,sqft,False,,,,,,,,,1912 Drew Ave S,https://www.zillow.com/homedetails/1912-Drew-Ave-S-Minneapolis-MN-55416/1960108_zpid/,188.42509603072983
1836608,https://photos.zillowstatic.com/fp/9a35773b1adf367320bfb472fd587e60-p_e.jpg,/homedetails/4733-Colfax-Ave-S-Minneapolis-MN-55419/1836608_zpid/,4733 Colfax Ave S,55419,Minneapolis,MN,44.916737,-93.29175,750000.0,1704787200000,3.0,4.0,3258.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,761400.0,4002,False,False,RECENTLY_SOLD,750000.0,True,False,False,USD,USA,577000.0,5227.2,sqft,False,,,1698735600000.0,,-10100.0,,,,4733 Colfax Ave S,https://www.zillow.com/homedetails/4733-Colfax-Ave-S-Minneapolis-MN-55419/1836608_zpid/,190.25487256371815
1848927,https://photos.zillowstatic.com/fp/524b142bd51623fe96cadbf254b8edeb-p_e.jpg,/homedetails/5017-Sheridan-Ave-S-Minneapolis-MN-55410/1848927_zpid/,5017 Sheridan Ave S,55410,Minneapolis,MN,44.91185,-93.31214,455000.0,1704441600000,2.0,3.0,2165.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,462500.0,2659,False,False,RECENTLY_SOLD,455000.0,True,False,False,USD,USA,513000.0,5227.2,sqft,False,,,,,,,,,5017 Sheridan Ave S,https://www.zillow.com/homedetails/5017-Sheridan-Ave-S-Minneapolis-MN-55410/1848927_zpid/,173.9375705152313
1796175,https://photos.zillowstatic.com/fp/a63f972c8483227330fbcd23aa3c8298-p_e.jpg,/homedetails/5153-Washburn-Ave-N-Minneapolis-MN-55430/1796175_zpid/,5153 Washburn Ave N,55430,Minneapolis,MN,45.049156,-93.318565,289000.0,1704355200000,2.0,4.0,2074.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,293800.0,2297,False,False,RECENTLY_SOLD,289000.0,True,False,False,USD,USA,271000.0,6098.4,sqft,False,,,,,,,,,5153 Washburn Ave N,https://www.zillow.com/homedetails/5153-Washburn-Ave-N-Minneapolis-MN-55430/1796175_zpid/,127.90596430126251
1829516,https://photos.zillowstatic.com/fp/7c118fe5752867580caeed7e07665e96-p_e.jpg,/homedetails/4945-Lyndale-Ave-S-Minneapolis-MN-55419/1829516_zpid/,4945 Lyndale Ave S,55419,Minneapolis,MN,44.91274,-93.28783,325000.0,1704268800000,2.0,4.0,2274.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,458500.0,3194,False,False,FOR_SALE,469000.0,True,False,False,USD,USA,530000.0,6534.0,sqft,False,5329405000.0,True,1709020800000.0,"$10,000 (Feb 27)",-10000.0,,,,4945 Lyndale Ave S,https://www.zillow.com/homedetails/4945-Lyndale-Ave-S-Minneapolis-MN-55419/1829516_zpid/,143.55040701314965
1895567,https://photos.zillowstatic.com/fp/521bc369b50d8a408cd718b6bcd7c41e-p_e.jpg,/homedetails/5612-Emerson-Ave-S-Minneapolis-MN-55419/1895567_zpid/,5612 Emerson Ave S,55419,Minneapolis,MN,44.900925,-93.294945,645000.0,1704268800000,3.0,5.0,2902.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,656000.0,3472,False,False,RECENTLY_SOLD,645000.0,True,False,False,USD,USA,441000.0,6534.0,sqft,False,5329405000.0,,,,,,,,5612 Emerson Ave S,https://www.zillow.com/homedetails/5612-Emerson-Ave-S-Minneapolis-MN-55419/1895567_zpid/,188.94009216589862
1774603,https://photos.zillowstatic.com/fp/b7619f540c2d7f7b09c512a775a7851c-p_e.jpg,/homedetails/2700-Logan-Ave-N-Minneapolis-MN-55411/1774603_zpid/,2700 Logan Ave N,55411,Minneapolis,MN,45.007957,-93.30279,349000.0,1704182400000,3.0,4.0,2016.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,355100.0,2400,False,False,RECENTLY_SOLD,349000.0,True,False,False,USD,USA,330000.0,7405.2,sqft,False,,,,,,,,,2700 Logan Ave N,https://www.zillow.com/homedetails/2700-Logan-Ave-N-Minneapolis-MN-55411/1774603_zpid/,147.95833333333334
1759664,https://photos.zillowstatic.com/fp/f137e1a68c00e4419719a8bb02bd6ceb-p_e.jpg,/homedetails/3824-Vincent-Ave-S-Minneapolis-MN-55410/1759664_zpid/,3824 Vincent Ave S,55410,Minneapolis,MN,44.933144,-93.31682,650000.0,1703836800000,2.0,3.0,2316.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,663400.0,3494,False,False,RECENTLY_SOLD,650000.0,True,False,False,USD,USA,712000.0,5662.8,sqft,False,,,,,,,,,3824 Vincent Ave S,https://www.zillow.com/homedetails/3824-Vincent-Ave-S-Minneapolis-MN-55410/1759664_zpid/,189.86834573554665
1849453,https://photos.zillowstatic.com/fp/65812ad027a31c0651020afd53629f48-p_e.jpg,/homedetails/39-Forest-Dale-Minneapolis-MN-55410/1849453_zpid/,39 Forest Dale,55410,Minneapolis,MN,44.907665,-93.312386,750000.0,1703836800000,3.0,3.0,2950.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,763900.0,3999,False,False,RECENTLY_SOLD,750000.0,True,False,False,USD,USA,842000.0,9147.6,sqft,False,,,,,,,,,39 Forest Dale,https://www.zillow.com/homedetails/39-Forest-Dale-Minneapolis-MN-55410/1849453_zpid/,191.02275568892222
1861026,https://photos.zillowstatic.com/fp/5300e53b24d98b3174026e950dd52fde-p_e.jpg,/homedetails/3125-53rd-St-E-Minneapolis-MN-55417/1861026_zpid/,3125 53rd St E,55417,Minneapolis,MN,44.906918,-93.22605,435000.0,1703836800000,2.0,4.0,2419.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,443100.0,2949,False,False,RECENTLY_SOLD,435000.0,True,False,False,USD,USA,449000.0,8276.4,sqft,False,,,,,,,,,3125 53rd St E,https://www.zillow.com/homedetails/3125-53rd-St-E-Minneapolis-MN-55417/1861026_zpid/,150.25432349949136
1752242,https://photos.zillowstatic.com/fp/200bced98ff8c70effa341091a52531f-p_e.jpg,/homedetails/2215-Stinson-Pkwy-Minneapolis-MN-55418/1752242_zpid/,2215 Stinson Pkwy,55418,Minneapolis,MN,45.010258,-93.226265,420000.0,1703750400000,2.0,3.0,2212.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,427900.0,2499,False,False,RECENTLY_SOLD,420000.0,True,False,False,USD,USA,351000.0,7405.2,sqft,False,,,,,,,,,2215 Stinson Pkwy,https://www.zillow.com/homedetails/2215-Stinson-Pkwy-Minneapolis-MN-55418/1752242_zpid/,171.2284913965586
1792474,https://photos.zillowstatic.com/fp/f981c038c1ed32735d0ba6c165ebbb8a-p_e.jpg,/homedetails/4227-13th-Ave-S-Minneapolis-MN-55407/1792474_zpid/,4227 13th Ave S,55407,Minneapolis,MN,44.925934,-93.25584,462000.0,1703232000000,3.0,4.0,3620.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,471500.0,3300,False,False,RECENTLY_SOLD,462000.0,True,False,False,USD,USA,451000.0,8276.4,sqft,False,,,,,,,,,4227 13th Ave S,https://www.zillow.com/homedetails/4227-13th-Ave-S-Minneapolis-MN-55407/1792474_zpid/,142.87878787878788
1847267,https://photos.zillowstatic.com/fp/510fa97a7ebbdc8103087514cc392c92-p_e.jpg,/homedetails/4932-Sheridan-Ave-S-Minneapolis-MN-55410/1847267_zpid/,4932 Sheridan Ave S,55410,Minneapolis,MN,44.9132,-93.31288,523500.0,1703232000000,2.0,4.0,2268.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,533500.0,2999,False,False,RECENTLY_SOLD,523500.0,True,False,False,USD,USA,535000.0,5227.2,sqft,False,,,,,,,,,4932 Sheridan Ave S,https://www.zillow.com/homedetails/4932-Sheridan-Ave-S-Minneapolis-MN-55410/1847267_zpid/,177.89263087695898
1860506,https://photos.zillowstatic.com/fp/2fe25e6b1466a29eee489e00c6e400de-p_e.jpg,/homedetails/5137-35th-Ave-S-Minneapolis-MN-55417/1860506_zpid/,5137 35th Ave S,55417,Minneapolis,MN,44.90954,-93.22122,430000.0,1703232000000,3.0,3.0,2550.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,2949,False,False,RECENTLY_SOLD,430000.0,True,False,False,USD,USA,479000.0,5227.2,sqft,False,,,,,,,,,5137 35th Ave S,https://www.zillow.com/homedetails/5137-35th-Ave-S-Minneapolis-MN-55417/1860506_zpid/,
1720692,https://photos.zillowstatic.com/fp/91ebcb42729e5f34c18ceaa0be132b1d-p_e.jpg,/homedetails/3647-Fremont-Ave-N-Minneapolis-MN-55412/1720692_zpid/,3647 Fremont Ave N,55412,Minneapolis,MN,45.021816,-93.29597,270000.0,1702886400000,4.0,4.0,2521.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,2759,False,False,RECENTLY_SOLD,270000.0,True,False,False,USD,USA,248000.0,5227.2,sqft,False,,,,,,,,,3647 Fremont Ave N,https://www.zillow.com/homedetails/3647-Fremont-Ave-N-Minneapolis-MN-55412/1720692_zpid/,
1775213,https://photos.zillowstatic.com/fp/38aa3d27129a1b766ee0dd911cbc89e8-p_e.jpg,/homedetails/2715-Lyndale-Ave-N-Minneapolis-MN-55411/1775213_zpid/,2715 Lyndale Ave N,55411,Minneapolis,MN,45.0082,-93.28837,375000.0,1702627200000,2.0,4.0,2428.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,383500.0,2498,False,False,RECENTLY_SOLD,375000.0,True,False,False,USD,USA,379000.0,0.12,sqft,False,,,,,,,,,2715 Lyndale Ave N,https://www.zillow.com/homedetails/2715-Lyndale-Ave-N-Minneapolis-MN-55411/1775213_zpid/,153.5228182546037
1837808,https://photos.zillowstatic.com/fp/855c0b43c11ef4dc2036fbf7bcac3c12-p_e.jpg,/homedetails/5233-James-Ave-S-Minneapolis-MN-55419/1837808_zpid/,5233 James Ave S,55419,Minneapolis,MN,44.90774,-93.30065,650000.0,1702627200000,2.0,4.0,2048.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,664700.0,3491,False,False,RECENTLY_SOLD,650000.0,True,False,False,USD,USA,557000.0,7840.8,sqft,False,,,,,,,,,5233 James Ave S,https://www.zillow.com/homedetails/5233-James-Ave-S-Minneapolis-MN-55419/1837808_zpid/,190.403895731882
1912155,https://photos.zillowstatic.com/fp/854815b1e3fb52d491f81edec3071dcc-p_e.jpg,/homedetails/5866-Oakland-Ave-Minneapolis-MN-55417/1912155_zpid/,5866 Oakland Ave,55417,Minneapolis,MN,44.89678,-93.26683,572800.0,1702627200000,2.0,3.0,2211.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,585700.0,2940,False,False,RECENTLY_SOLD,572800.0,True,False,False,USD,USA,480000.0,6969.6,sqft,False,,,,,,,,,5866 Oakland Ave,https://www.zillow.com/homedetails/5866-Oakland-Ave-Minneapolis-MN-55417/1912155_zpid/,199.21768707482994
2001844,https://photos.zillowstatic.com/fp/ea1e70db4ce01b9b1f1bf010b2d6745d-p_e.jpg,/homedetails/2610-Aldrich-Ave-S-Minneapolis-MN-55408/2001844_zpid/,2610 Aldrich Ave S,55408,Minneapolis,MN,44.95509,-93.28969,525500.0,1702627200000,3.0,3.0,2413.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,537400.0,3299,False,False,RECENTLY_SOLD,525500.0,True,False,False,USD,USA,536000.0,5227.2,sqft,False,,,,,,,,,2610 Aldrich Ave S,https://www.zillow.com/homedetails/2610-Aldrich-Ave-S-Minneapolis-MN-55408/2001844_zpid/,162.89784783267658
1694447,https://photos.zillowstatic.com/fp/b3cbc66aff4fbb02561e50f34ac17eba-p_e.jpg,/homedetails/3312-19th-Ave-S-Minneapolis-MN-55407/1694447_zpid/,3312 19th Ave S,55407,Minneapolis,MN,44.94237,-93.2452,431500.0,1702454400000,2.0,4.0,2290.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,441500.0,2999,False,False,RECENTLY_SOLD,431500.0,True,False,False,USD,USA,290000.0,6098.4,sqft,False,,,,,,,,,3312 19th Ave S,https://www.zillow.com/homedetails/3312-19th-Ave-S-Minneapolis-MN-55407/1694447_zpid/,147.21573857952652
1837022,https://photos.zillowstatic.com/fp/c83e047fc475016c7fada811ff4fd426-p_e.jpg,/homedetails/4954-Colfax-Ave-S-Minneapolis-MN-55419/1837022_zpid/,4954 Colfax Ave S,55419,Minneapolis,MN,44.912468,-93.29246,627500.0,1702454400000,2.0,4.0,2869.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,642000.0,3698,False,False,RECENTLY_SOLD,627500.0,True,False,False,USD,USA,648000.0,6534.0,sqft,False,,,,,,,,,4954 Colfax Ave S,https://www.zillow.com/homedetails/4954-Colfax-Ave-S-Minneapolis-MN-55419/1837022_zpid/,173.6073553272039
295373421,https://photos.zillowstatic.com/fp/3e5c6bbbcccedd735809034a01ddeada-p_e.jpg,/homedetails/1622-Hillside-Ave-N-Minneapolis-MN-55411/295373421_zpid/,1622 Hillside Ave N,55411,Minneapolis,MN,45.002148,-93.30152,450000.0,1702454400000,3.0,8.0,3727.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,460400.0,4200,False,False,RECENTLY_SOLD,450000.0,True,False,False,USD,USA,,5662.8,sqft,False,,,,,,,,,1622 Hillside Ave N,https://www.zillow.com/homedetails/1622-Hillside-Ave-N-Minneapolis-MN-55411/295373421_zpid/,109.61904761904762
1698336,https://photos.zillowstatic.com/fp/a9bd5ab47c6b5c0c827e0444c0b10229-p_e.jpg,/homedetails/3000-Arthur-St-NE-Minneapolis-MN-55418/1698336_zpid/,3000 Arthur St NE,55418,Minneapolis,MN,45.0224,-93.23237,510000.0,1702281600000,3.0,4.0,2815.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,521300.0,2985,False,False,RECENTLY_SOLD,510000.0,True,False,False,USD,USA,409000.0,5227.2,sqft,False,,,,,,,,,3000 Arthur St NE,https://www.zillow.com/homedetails/3000-Arthur-St-NE-Minneapolis-MN-55418/1698336_zpid/,174.63986599664992
1771701,https://photos.zillowstatic.com/fp/15746362302dd9b0dcb881fb7a657410-p_e.jpg,/homedetails/4205-Bryant-Ave-S-Minneapolis-MN-55409/1771701_zpid/,4205 Bryant Ave S,55409,Minneapolis,MN,44.92652,-93.29047,433000.0,1702281600000,2.0,4.0,2188.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,443300.0,2800,False,False,RECENTLY_SOLD,433000.0,True,False,False,USD,USA,494000.0,5227.2,sqft,False,,,,,,,,,4205 Bryant Ave S,https://www.zillow.com/homedetails/4205-Bryant-Ave-S-Minneapolis-MN-55409/1771701_zpid/,158.32142857142858
1782473,https://photos.zillowstatic.com/fp/0a834c2fc8c00585185ba83ad45d4615-p_e.jpg,/homedetails/4343-Grand-Ave-S-Minneapolis-MN-55409/1782473_zpid/,4343 Grand Ave S,55409,Minneapolis,MN,44.923725,-93.284065,425000.0,1702022400000,2.0,4.0,2332.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,435500.0,3249,False,False,RECENTLY_SOLD,425000.0,True,False,False,USD,USA,475000.0,5227.2,sqft,False,,,,,,,,,4343 Grand Ave S,https://www.zillow.com/homedetails/4343-Grand-Ave-S-Minneapolis-MN-55409/1782473_zpid/,134.04124345952602
1782878,https://photos.zillowstatic.com/fp/e36638050b6ae59e62607b795d31c73c-p_e.jpg,/homedetails/4411-Grand-Ave-S-Minneapolis-MN-55419/1782878_zpid/,4411 Grand Ave S,55419,Minneapolis,MN,44.92273,-93.284065,485000.0,1702022400000,3.0,3.0,2250.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,496100.0,2998,False,False,RECENTLY_SOLD,485000.0,True,False,False,USD,USA,461000.0,5227.2,sqft,False,,,,,,,,,4411 Grand Ave S,https://www.zillow.com/homedetails/4411-Grand-Ave-S-Minneapolis-MN-55419/1782878_zpid/,165.47698465643762
1830549,https://photos.zillowstatic.com/fp/90cc3839b3e1e4c03faef129b679e37f-p_e.jpg,/homedetails/5233-3rd-Ave-S-Minneapolis-MN-55419/1830549_zpid/,5233 3rd Ave S,55419,Minneapolis,MN,44.907574,-93.27252,530000.0,1702022400000,2.0,4.0,2000.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,543100.0,2796,False,False,RECENTLY_SOLD,530000.0,True,False,False,USD,USA,508000.0,6534.0,sqft,False,,,,,,,,,5233 3rd Ave S,https://www.zillow.com/homedetails/5233-3rd-Ave-S-Minneapolis-MN-55419/1830549_zpid/,194.24177396280402
1848333,https://photos.zillowstatic.com/fp/c905fa0ca67d7f6d225c4e5633bcf508-p_e.jpg,/homedetails/5034-Drew-Ave-S-Minneapolis-MN-55410/1848333_zpid/,5034 Drew Ave S,55410,Minneapolis,MN,44.91144,-93.32685,508500.0,1702022400000,2.0,4.0,2184.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,520200.0,2949,False,False,RECENTLY_SOLD,508500.0,True,False,False,USD,USA,455000.0,5227.2,sqft,False,,,,,,,,,5034 Drew Ave S,https://www.zillow.com/homedetails/5034-Drew-Ave-S-Minneapolis-MN-55410/1848333_zpid/,176.39877924720244
1968957,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=44.966102600097656,-93.21086120605469&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=i07ZNFK8LCLiLtoQjSGz8rDPPjk=",/homedetails/126-Orlin-Ave-SE-Minneapolis-MN-55414/1968957_zpid/,126 Orlin Ave SE,55414,Minneapolis,MN,44.966103,-93.21086,520000.0,1702022400000,3.0,3.0,2064.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,531900.0,2844,False,False,RECENTLY_SOLD,520000.0,True,False,False,USD,USA,523000.0,7840.8,sqft,False,,,,,,,,,126 Orlin Ave SE,https://www.zillow.com/homedetails/126-Orlin-Ave-SE-Minneapolis-MN-55414/1968957_zpid/,187.0253164556962
2001981,https://photos.zillowstatic.com/fp/99f90b9d54c23f3916a570cb49d6f1c5-p_e.jpg,/homedetails/2712-Fremont-Ave-S-Minneapolis-MN-55408/2001981_zpid/,2712 Fremont Ave S,55408,Minneapolis,MN,44.95323,-93.29607,359000.0,1702022400000,3.0,4.0,3881.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,3499,False,False,RECENTLY_SOLD,359000.0,True,False,False,USD,USA,448000.0,6534.0,sqft,False,,,,,,,,,2712 Fremont Ave S,https://www.zillow.com/homedetails/2712-Fremont-Ave-S-Minneapolis-MN-55408/2001981_zpid/,
132634419,https://photos.zillowstatic.com/fp/0c01daee23db4e55fd72b7849a1658e3-p_e.jpg,/homedetails/1522-Hillside-Ave-N-Minneapolis-MN-55411/132634419_zpid/,1522 Hillside Ave N,55411,Minneapolis,MN,45.000725,-93.299805,300000.0,1702022400000,3.0,5.0,2765.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,3194,False,False,RECENTLY_SOLD,300000.0,True,False,False,USD,USA,403000.0,9583.2,sqft,False,,,,,,,,,1522 Hillside Ave N,https://www.zillow.com/homedetails/1522-Hillside-Ave-N-Minneapolis-MN-55411/132634419_zpid/,
1895788,https://photos.zillowstatic.com/fp/c18569d5aeeb19752683fcdaf1ec941c-p_e.jpg,/homedetails/5433-Logan-Ave-S-Minneapolis-MN-55419/1895788_zpid/,5433 Logan Ave S,55419,Minneapolis,MN,44.903866,-93.3032,542000.0,1701849600000,2.0,3.0,2644.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,555700.0,2998,False,False,RECENTLY_SOLD,542000.0,True,False,False,USD,USA,551000.0,6534.0,sqft,False,,,,,,,,,5433 Logan Ave S,https://www.zillow.com/homedetails/5433-Logan-Ave-S-Minneapolis-MN-55419/1895788_zpid/,185.3569046030687
1905438,https://photos.zillowstatic.com/fp/0679f490e35137b5198a91273f05938b-p_e.jpg,/homedetails/5417-Grand-Ave-S-Minneapolis-MN-55419/1905438_zpid/,5417 Grand Ave S,55419,Minneapolis,MN,44.90421,-93.2841,384000.0,1701849600000,2.0,3.0,2174.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,373600.0,2850,False,False,RECENTLY_SOLD,384000.0,True,False,False,USD,USA,380000.0,5662.8,sqft,False,,,,,,,,,5417 Grand Ave S,https://www.zillow.com/homedetails/5417-Grand-Ave-S-Minneapolis-MN-55419/1905438_zpid/,131.08771929824562
1819428,https://photos.zillowstatic.com/fp/78047fc1454eaaa8aa5c2d7bf0446777-p_e.jpg,/homedetails/5015-11th-Ave-S-Minneapolis-MN-55417/1819428_zpid/,5015 11th Ave S,55417,Minneapolis,MN,44.91155,-93.258545,420000.0,1701763200000,2.0,3.0,2233.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,430000.0,2999,False,False,RECENTLY_SOLD,420000.0,True,False,False,USD,USA,504000.0,6098.4,sqft,False,,,,,,,,,5015 11th Ave S,https://www.zillow.com/homedetails/5015-11th-Ave-S-Minneapolis-MN-55417/1819428_zpid/,143.38112704234746
1885439,https://photos.zillowstatic.com/fp/737a30761525314ba91f7a462c2bb139-p_e.jpg,/homedetails/5609-Thomas-Ave-S-Minneapolis-MN-55410/1885439_zpid/,5609 Thomas Ave S,55410,Minneapolis,MN,44.90113,-93.31338,525000.0,1701676800000,2.0,3.0,2143.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,538500.0,2850,False,False,RECENTLY_SOLD,525000.0,True,False,False,USD,USA,370000.0,6534.0,sqft,False,,,,,,,,,5609 Thomas Ave S,https://www.zillow.com/homedetails/5609-Thomas-Ave-S-Minneapolis-MN-55410/1885439_zpid/,188.94736842105263
2017390,https://photos.zillowstatic.com/fp/3abc3ddf49710f13498f53ba0cab49ac-p_e.jpg,/homedetails/2720-16th-Ave-S-Minneapolis-MN-55407/2017390_zpid/,2720 16th Ave S,55407,Minneapolis,MN,44.952793,-93.25153,359900.0,1701417600000,3.0,6.0,3045.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,369500.0,3495,False,False,RECENTLY_SOLD,359900.0,True,False,False,USD,USA,226000.0,5227.2,sqft,False,,,,,,,,,2720 16th Ave S,https://www.zillow.com/homedetails/2720-16th-Ave-S-Minneapolis-MN-55407/2017390_zpid/,105.72246065808298
2017391,https://photos.zillowstatic.com/fp/200adc5c480e8cc547b28685437748d6-p_e.jpg,/homedetails/2724-16th-Ave-S-Minneapolis-MN-55407/2017391_zpid/,2724 16th Ave S,55407,Minneapolis,MN,44.952686,-93.25153,350000.0,1701417600000,2.0,6.0,2760.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,342500.0,3200,False,False,RECENTLY_SOLD,350000.0,True,False,False,USD,USA,211000.0,5227.2,sqft,False,,,,,,,,,2724 16th Ave S,https://www.zillow.com/homedetails/2724-16th-Ave-S-Minneapolis-MN-55407/2017391_zpid/,107.03125
1897319,https://photos.zillowstatic.com/fp/6a2b22071cbba2fa3784dcf3a5704399-p_e.jpg,/homedetails/6052-Dupont-Ave-S-Minneapolis-MN-55419/1897319_zpid/,6052 Dupont Ave S,55419,Minneapolis,MN,44.892887,-93.295494,397500.0,1701331200000,2.0,3.0,2327.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,407500.0,2945,False,False,RECENTLY_SOLD,397500.0,True,False,False,USD,USA,412000.0,6534.0,sqft,False,,,,,,,,,6052 Dupont Ave S,https://www.zillow.com/homedetails/6052-Dupont-Ave-S-Minneapolis-MN-55419/1897319_zpid/,138.37011884550085
1968391,https://photos.zillowstatic.com/fp/b38692907a093b2587343e3891d22b60-p_e.jpg,/homedetails/3135-4th-St-SE-Minneapolis-MN-55414/1968391_zpid/,3135 4th St SE,55414,Minneapolis,MN,44.970287,-93.21018,490000.0,1701331200000,2.0,7.0,3607.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,503200.0,3194,False,False,RECENTLY_SOLD,490000.0,True,False,False,USD,USA,458000.0,0.27,sqft,False,,,,,,,,,3135 4th St SE,https://www.zillow.com/homedetails/3135-4th-St-SE-Minneapolis-MN-55414/1968391_zpid/,157.54539762053852
1876488,https://photos.zillowstatic.com/fp/ef57c01347e9669306438bcdf06898dc-p_e.jpg,/homedetails/864-20th-Ave-SE-Minneapolis-MN-55414/1876488_zpid/,864 20th Ave SE,55414,Minneapolis,MN,44.985386,-93.22383,260000.0,1701244800000,2.0,5.0,2090.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,392300.0,1994,False,False,FOR_SALE,379500.0,True,False,False,USD,USA,320000.0,5227.2,sqft,False,8353405000.0,True,,,,,,,864 20th Ave SE,https://www.zillow.com/homedetails/864-20th-Ave-SE-Minneapolis-MN-55414/1876488_zpid/,196.74022066198594
1795772,https://photos.zillowstatic.com/fp/b343ff819186346b08827406147eebfc-p_e.jpg,/homedetails/5258-Penn-Ave-N-Minneapolis-MN-55430/1795772_zpid/,5258 Penn Ave N,55430,Minneapolis,MN,45.05104,-93.30901,259900.0,1701158400000,2.0,4.0,2121.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,266500.0,2199,False,False,RECENTLY_SOLD,259900.0,True,False,False,USD,USA,184000.0,9147.6,sqft,False,,,,,,,,,5258 Penn Ave N,https://www.zillow.com/homedetails/5258-Penn-Ave-N-Minneapolis-MN-55430/1795772_zpid/,121.19145065939063
1718779,https://photos.zillowstatic.com/fp/e3d9913878673d3e9398473b2b52ba57-p_e.jpg,/homedetails/4226-Colfax-Ave-N-Minneapolis-MN-55412/1718779_zpid/,4226 Colfax Ave N,55412,Minneapolis,MN,45.03244,-93.29159,301550.0,1701072000000,2.0,4.0,2135.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,309300.0,2199,False,False,RECENTLY_SOLD,301550.0,True,False,False,USD,USA,161000.0,5227.2,sqft,False,,,,,,,,,4226 Colfax Ave N,https://www.zillow.com/homedetails/4226-Colfax-Ave-N-Minneapolis-MN-55412/1718779_zpid/,140.65484311050477
